初一上道德与法治,#genre#
008-地形和地势（第三课时）,https://d006.eduyun.cn/videoworks/mda-kirpejtp5azfjqeq/ykt_tbkt_hls_1080_7/video/初二【地理（人教版）】地形和地势（第三课时）.m3u8
009-气候（第一课时）,https://d006.eduyun.cn/videoworks/mda-kiyd7vqp2v2b0sx2/ykt_tbkt_hls_1080_7/video/初二【地理（人教版）】气候（第一课时）.m3u8
010-气候（第二课时）,https://d006.eduyun.cn/videoworks/mda-kiyd0v7hx4xsdry7/ykt_tbkt_hls_1080_7/video/初二【地理（人教版）】气候（第二课时）.m3u8
011-气候（第三课时）,https://d006.eduyun.cn/videoworks/mda-ki2hn15raf249u2g/ykt_tbkt_hls_1080_7/video/初二【地理（人教版）】气候（第三课时）.m3u8
012-气候（第四课时）,https://d006.eduyun.cn/videoworks/mda-ki2hjh49kj5sn4w7/ykt_tbkt_hls_1080_7/video/初二【地理（人教版）】气候（第四课时）.m3u8
013-气候（第五课时）,https://d006.eduyun.cn/videoworks/mda-ki4mw20he7vvarz5/ykt_tbkt_hls_1080_7/video/初二【地理（人教版）】气候（第五课时）.m3u8
014-气候（第六课时）,https://d006.eduyun.cn/videoworks/mda-ki4m2zxju7ey57n0/ykt_tbkt_hls_1080_7/video/初二【地理（人教版）】气候（第六课时）.m3u8
015-河流（第一课时）,https://d006.eduyun.cn/videoworks/mda-kjngyqu9wgbf87n9/ykt_tbkt_hls_1080_7/video/初二【地理（人教版）】河流（第一课时）.m3u8
016-河流（第二课时）,https://d006.eduyun.cn/videoworks/mda-kjngqr1x23vzehxy/ykt_tbkt_hls_1080_7/video/初二【地理（人教版）】河流（第二课时）.m3u8
017-河流（第三课时）,https://d006.eduyun.cn/videoworks/mda-kjvhcpidrdpgfk51/ykt_tbkt_hls_1080_7/video/初二【地理（人教版）】河流（第三课时）.m3u8
018-河流（第四课时）,https://d006.eduyun.cn/videoworks/mda-kjxmy6zmg48w8cgt/ykt_tbkt_hls_1080_7/video/初二【地理（人教版）】河流（第四课时）.m3u8
019-河流（第五课时）,https://d006.eduyun.cn/videoworks/mda-kj2dadegm9yh3f77/ykt_tbkt_hls_1080_7/video/初二【地理（人教版）】河流（第五课时）.m3u8
020-自然灾害,https://d006.eduyun.cn/videoworks/mda-kj4gbpfnnh3b3snv/ykt_tbkt_hls_1080_7/video/初二【地理（人教版）】自然灾害.m3u8
021-自然资源的基本特征,https://d006.eduyun.cn/videoworks/mda-kkcg6nyh5c3k9q4z/ykt_tbkt_hls_1080_7/video/初二【地理（人教版）】自然资源的基本特征.m3u8
022-土地资源（第一课时）,https://d006.eduyun.cn/videoworks/mda-kkfcm1h485tetrnw/ykt_tbkt_hls_1080_7/video/初二【地理（人教版）】土地资源（第一课时）.m3u8
023-土地资源（第二课时）,https://d006.eduyun.cn/videoworks/mda-kknb4najj5bd52ak/ykt_tbkt_hls_1080_7/video/初二【地理（人教版）】土地资源（第二课时）.m3u8
024-水资源（第一课时）,https://d006.eduyun.cn/videoworks/mda-kknb4u3ktt4jcgi5/ykt_tbkt_hls_1080_7/video/初二【地理（人教版）】水资源（第一课时）.m3u8
025-水资源（第二课时）,https://d006.eduyun.cn/videoworks/mda-kksi0zfsrm2pnv1t/ykt_tbkt_hls_1080_7/video/初二【地理（人教版）】水资源（第二课时）.m3u8
026-交通运输（第一课时）,https://d006.eduyun.cn/videoworks/mda-kksikednxz3ng7rv/ykt_tbkt_hls_1080_7/video/初二【地理（人教版）】交通运输{第一课时）.m3u8
027-交通运输（第二课时）,https://d006.eduyun.cn/videoworks/mda-kkzhdbxnq1nibg7g/ykt_tbkt_hls_1080_7/video/初二【地理（人教版）】交通运输（第二课时）.m3u8
028-农业（第一课时）,https://d006.eduyun.cn/videoworks/mda-kk2gfk4qgp3d8udw/ykt_tbkt_hls_1080_7/video/初二【地理（人教版）】农业（第一课时）.m3u8
029-农业（第二课时）,https://d006.eduyun.cn/videoworks/mda-kmahxa4vyhgbwtxm/ykt_tbkt_hls_1080_7/video/初二【地理（人教版）】农业（第二课时）.m3u8
030-农业（第三课时）,https://d006.eduyun.cn/videoworks/mda-kmahqsxtkwm1uppc/ykt_tbkt_hls_1080_7/video/初二【地理（人教版）】农业（第三课时）.m3u8
031-工业（第一课时）,https://d006.eduyun.cn/videoworks/mda-kmhhgp7bpezq56u2/ykt_tbkt_hls_1080_7/video/初二【地理（人教版）】工业（第一课时）.m3u8
032-工业（第二课时）,https://d006.eduyun.cn/videoworks/mda-kmhh9i1e1x86vr23/ykt_tbkt_hls_1080_7/video/初二【地理（人教版）】工业（第二课时）.m3u8

初二上历史,#genre#
001-鸦片战争,https://d006.eduyun.cn/videoworks/mda-kicmq6pk4q7wdjnk/ykt_tbkt_hls_1080_7/video/初二【历史（统编）】鸦片战争.m3u8
002-第二次鸦片战争,https://d006.eduyun.cn/videoworks/mda-kicmdegkij9i4t6f/ykt_tbkt_hls_1080_7/video/初二【历史】第二次鸦片战争.m3u8
003-太平天国运动,https://d006.eduyun.cn/videoworks/mda-kicm9pz5edf40bz0/ykt_tbkt_hls_1080_7/video/初二【历史（统编版）】太平天国运动.m3u8
004-洋务运动,https://d006.eduyun.cn/videoworks/mda-kicm7x1zrqx08ayg/ykt_tbkt_hls_1080_7/video/初二【历史（统编）】洋务运动.m3u8
005-甲午中日战争与瓜分中国狂潮,https://d006.eduyun.cn/videoworks/mda-kicmft8eq1jmjtkz/ykt_tbkt_hls_1080_7/video/初二【历史（统编）】甲午中日战争与瓜分中国狂潮.m3u8
006-戊戌变法,https://d006.eduyun.cn/videoworks/mda-kicmhvf2knfi7bxb/ykt_tbkt_hls_1080_7/video/初二【历史（统编）】戊戌变法-.m3u8
007-八国联军侵华与《辛丑条约》签订,https://d006.eduyun.cn/videoworks/mda-kicm3nrzm7cny495/ykt_tbkt_hls_1080_7/video/初二【历史（统编）】八国联军侵华与《辛丑条约》签订.m3u8
008-革命先行者孙中山,https://d006.eduyun.cn/videoworks/mda-kict6wy2dev1rqsu/ykt_tbkt_hls_1080_7/video/初二【历史（统编）】革命先行者孙中山.m3u8
009-辛亥革命,https://d006.eduyun.cn/videoworks/mda-ki4m5c4gbq4z77hm/ykt_tbkt_hls_1080_7/video/初二【历史（统编）】辛亥革命.m3u8
010-中华民国的创建,https://d006.eduyun.cn/videoworks/mda-kjvhy5sevrreka1v/ykt_tbkt_hls_1080_7/video/初二【历史（统编）】中华民国的创建.m3u8
011-北洋政府的统治与军阀割据,https://d006.eduyun.cn/videoworks/mda-kjngxgiz8psvczqg/ykt_tbkt_hls_1080_7/video/初二【历史（统编）】北洋政府的统治与军阀割据.m3u8
012-新文化运动,https://d006.eduyun.cn/videoworks/mda-kiiqdwuwwfbaupht/ykt_tbkt_hls_1080_7/video/初二【历史（统编）】新文化运动.m3u8
013-五四运动,https://d006.eduyun.cn/videoworks/mda-kiiqgyg5kdx73tee/ykt_tbkt_hls_1080_7/video/初二【历史（统编）】五四运动.m3u8
014-中国共产党的诞生,https://d006.eduyun.cn/videoworks/mda-kjvhnkuz91jyhzjd/ykt_tbkt_hls_1080_7/video/初二【历史（统编）】中国共产党诞生.m3u8
015-北伐战争,https://d006.eduyun.cn/videoworks/mda-kiiqgaf7tbxhdc5y/ykt_tbkt_hls_1080_7/video/初二【历史（统编）】北伐战争.m3u8
016-毛泽东开辟井冈山道路,https://d006.eduyun.cn/videoworks/mda-kirph8hz7xmzikbf/ykt_tbkt_hls_1080_7/video/初二【历史（统编）】毛泽东开辟井冈山道路.m3u8
017-中国工农红军长征,https://d006.eduyun.cn/videoworks/mda-kjvhvjz2es4s0rz0/ykt_tbkt_hls_1080_7/video/初二【历史（统编）】中国工农红军长征.m3u8
018-从九一八事变到西安事变,https://d006.eduyun.cn/videoworks/mda-kjvhb43x0jar83uz/ykt_tbkt_hls_1080_7/video/初二【历史（统编）】从九一八事变到西安事变.m3u8
019-七七事变与全民族抗战,https://d006.eduyun.cn/videoworks/mda-kjvh4nbsct3x9eng/ykt_tbkt_hls_1080_7/video/初二【历史（统编）】七七事变与全民族抗战.m3u8
020-正面战场的抗战,https://d006.eduyun.cn/videoworks/mda-kjvhzju1ytvica3s/ykt_tbkt_hls_1080_7/video/初二【历史（统编）】正面战场的抗战.m3u8
021-敌后战场的抗战,https://d006.eduyun.cn/videoworks/mda-kjvh6mepsg5gxspu/ykt_tbkt_hls_1080_7/video/初二【历史（统编）】敌后战场的抗战.m3u8
022-抗日战争的胜利,https://d006.eduyun.cn/videoworks/mda-kkcbe2h7qixb755x/ykt_tbkt_hls_1080_7/video/初二【历史（统编版）】抗日战争的胜利.m3u8
023-内战爆发,https://d006.eduyun.cn/videoworks/mda-kkcbc6xcksu8puzj/ykt_tbkt_hls_1080_7/video/初二【历史（统编版）】内战爆发.m3u8
024-人民解放战争的胜利,https://d006.eduyun.cn/videoworks/mda-kkcb5xzfmss9cj30/ykt_tbkt_hls_1080_7/video/初二【历史（统编）】人民解放战争的胜利.m3u8
025-经济和社会生活的变化,https://d006.eduyun.cn/videoworks/mda-kkcbh2itxp682eay/ykt_tbkt_hls_1080_7/video/初二【历史（统编）】经济和社会生活的变化.m3u8
026-教育文化事业的发展,https://d006.eduyun.cn/videoworks/mda-kkcbtkfpr9p06ww1/ykt_tbkt_hls_1080_7/video/初二历史（统编教材）-教育文化事业的发展.m3u8

初二上美术,#genre#
001-明暗与立体,https://d006.eduyun.cn/videoworks/mda-kicmtuuaba6c7imd/ykt_tbkt_hls_1080_7/video/八年级【美术(人美版）】明暗与立体.m3u8
002-李可染的山水画,https://d006.eduyun.cn/videoworks/mda-kicmdgd5b13p9p6e/ykt_tbkt_hls_1080_7/video/八年级【美术（人美版）】李可染的山水画.m3u8
003-学画山水画1,https://d006.eduyun.cn/videoworks/mda-kiiq22fqh2nj8qxn/ykt_tbkt_hls_1080_7/video/八年级【美术(人美版）】学画山水画1.m3u8
004-学画山水画2,https://d006.eduyun.cn/videoworks/mda-kirpq4neqqx8u82b/ykt_tbkt_hls_1080_7/video/八年级【美术(人美版）】学画山水画2.m3u8
005-风格多样的台灯设计,https://d006.eduyun.cn/videoworks/mda-kiydjj65n7ia1pyx/ykt_tbkt_hls_1080_7/video/八年级【美术（人美版）】风格多样的台灯设计.m3u8
006-设计改变生活1,https://d006.eduyun.cn/videoworks/mda-ki4nv60qz5xrn96i/ykt_tbkt_hls_1080_7/video/八年级【美术（人美版）】设计改变生活1.m3u8
007-设计改变生活2,https://d006.eduyun.cn/videoworks/mda-kjnghamp5tei67ey/ykt_tbkt_hls_1080_7/video/八年级【美术（人美版）】设计改变生活2.m3u8
008-钟表的畅想,https://d006.eduyun.cn/videoworks/mda-kjvhtjpw5gbqw9kw/ykt_tbkt_hls_1080_7/video/八年级【美术（人美版）】钟表的畅想.m3u8
009-罗丹的雕塑,https://d006.eduyun.cn/videoworks/mda-kj2dmitdy45nq9j9/ykt_tbkt_hls_1080_7/video/八年级【美术（人美版）】罗丹的雕塑.m3u8
010-亚洲美术之旅,https://d006.eduyun.cn/videoworks/mda-kkcbzu9guf7cjnvv/ykt_tbkt_hls_1080_7/video/八年级【美术（人美版）】亚洲美术之旅.m3u8
011-非洲美术之旅,https://d006.eduyun.cn/videoworks/mda-kknbbd4rjju7ar10/ykt_tbkt_hls_1080_7/video/八年级【美术（人美版）】非洲美术之旅.m3u8
012-拉丁美洲美术之旅,https://d006.eduyun.cn/videoworks/mda-kksipg05h36s44ue/ykt_tbkt_hls_1080_7/video/八年级【美术（人美版）】拉丁美洲美术之旅.m3u8
013-收集与创造——废旧物改造1,https://d006.eduyun.cn/videoworks/mda-kkzhfhgfpg65izty/ykt_tbkt_hls_1080_7/video/八年级【美术（人美版）】收集与创造——废旧物改造1.m3u8
014-收集与创造——废旧物改造2,https://d006.eduyun.cn/videoworks/mda-kmad0sc7j4iqs9h2/ykt_tbkt_hls_1080_7/video/八年级【美术（人美版）】收集与创造——废旧物改造2.m3u8
015-节约水资源宣传展板设计,https://d006.eduyun.cn/videoworks/mda-kmjijim8ub48rdyw/ykt_tbkt_hls_1080_7/video/初二【美术（人美版）】节约水资源宣传展板设计.m3u8
016-京剧元素再创造,https://d006.eduyun.cn/videoworks/mda-kmjiy7zwhkj275z4/ykt_tbkt_hls_1080_7/video/初二【美术（人美版）】京剧元素的再创造.m3u8

初二上生物学,#genre#
001-第一节 第一课时 腔肠动物,https://d006.eduyun.cn/videoworks/mda-kicmwi2jzbnqmv58/ykt_tbkt_hls_1080_7/video/八年级【生物（人教版）】第一节第一课时腔肠动物.m3u8
002-第一节 第二课时 扁形动物和线形动物,https://d006.eduyun.cn/videoworks/mda-kicm0i3m543mktrh/ykt_tbkt_hls_1080_7/video/八年级【生物（人教版）】第一节第二课时扁形动物和线形动物.m3u8
003-第二节 环节动物,https://d006.eduyun.cn/videoworks/mda-kicmqt8zcdub34k2/ykt_tbkt_hls_1080_7/video/八年级【生物（人教版）】第二节环节动物.m3u8
004-第三节 第一课时 软体动物和节肢动物,https://d006.eduyun.cn/videoworks/mda-kicmuj6gb9wkq683/ykt_tbkt_hls_1080_7/video/八年级【生物[人教版]】第三节第一课时软体动物.m3u8
005-第三节 第二课时 软体动物和节肢动物,https://d006.eduyun.cn/videoworks/mda-kiiqzh0v7nv7sx1d/ykt_tbkt_hls_1080_7/video/八年级【生物[人教版]】第三节第二课时软体动物和节肢动物.m3u8
006-第四节 第一课时 鱼,https://d006.eduyun.cn/videoworks/mda-kiiqd5jyyehzt4b5/ykt_tbkt_hls_1080_7/video/八年级【生物（人教版）】第四节第一课时鱼.m3u8
007-第四节 第二课时 鱼,https://d006.eduyun.cn/videoworks/mda-kirp4sp0tnuhxxdr/ykt_tbkt_hls_1080_7/video/八年级【生物（人教版）】第四节第二课时鱼.m3u8
008-第五节 第一课时 两栖动物和爬行动物,https://d006.eduyun.cn/videoworks/mda-kirpyhqh71j1caey/ykt_tbkt_hls_1080_7/video/八年级【生物（人教版）】第五节第一课时两栖动物和爬行动物.m3u8
009-第五节 第二课时 两栖动物和爬行动物,https://d006.eduyun.cn/videoworks/mda-kiydmy1nkb2gcejp/ykt_tbkt_hls_1080_5/video/八年级【生物（人教版）】第五节第二课时两栖动物和爬行动物.m3u8
010-第六节 第一课时 鸟,https://d006.eduyun.cn/videoworks/mda-ki2hrq20unx5sutr/ykt_tbkt_hls_1080_5/video/八年级【生物（人教版）】第六节第一课时鸟.m3u8
011-第六节 第二课时 鸟,https://d006.eduyun.cn/videoworks/mda-ki4ngbukrhgmq1x0/ykt_tbkt_hls_1080_7/video/八年级【生物（人教版）】第六节第二课时鸟.m3u8
012-第七节 哺乳动物,https://d006.eduyun.cn/videoworks/mda-ki4nh61w50xd92dq/ykt_tbkt_hls_1080_7/video/八年级【生物（人教版）】第七节哺乳动物.m3u8
013-第一节 第一课时 动物的运动,https://d006.eduyun.cn/videoworks/mda-kjngxaxurmi2phgb/ykt_tbkt_hls_1080_7/video/八年级【生物（人教版）】第一节第一课时动物的运动.m3u8
014-第一节 第二课时 动物的运动,https://d006.eduyun.cn/videoworks/mda-kjpgupkskjtrgra1/ykt_tbkt_hls_1080_7/video/八年级【生物（人教版）】第一节第二课时动物的运动.m3u8
015-第二节 第一课时 先天性行为和学习行为,https://d006.eduyun.cn/videoworks/mda-kjvh03qcxvmazca4/ykt_tbkt_hls_1080_7/video/八年级【生物（人教版）】第二节第一课时先天性行为和学习行为.m3u8
016-第二节 第二课时 先天性行为和学习行为,https://d006.eduyun.cn/videoworks/mda-kjxmfpki84xhn01s/ykt_tbkt_hls_1080_7/video/八年级【生物（人教版）】第二节第二课时先天性行为和学习行为.m3u8
017-第三节 社会行为,https://d006.eduyun.cn/videoworks/mda-kj2de18bmgj4p0uz/ykt_tbkt_hls_1080_7/video/八年级【生物（人教版）】第三节社会行为.m3u8
018-第三章 动物在生物圈中的作用,https://d006.eduyun.cn/videoworks/mda-kj4gdeejxbbc08qm/ykt_tbkt_hls_1080_7/video/八年级【生物（人教版）】第三章动物在生物圈中的作用.m3u8
019-第一节 第一课时 细菌和真菌的分布,https://d006.eduyun.cn/videoworks/mda-kkehsxckq3u8y5d6/ykt_tbkt_hls_1080_7/video/八年级【生物（人教版）】第一节细菌和真菌的分布（第1课时）.m3u8
020-第一节 第二课时 细菌和真菌的分布,https://d006.eduyun.cn/videoworks/mda-kkehhz06a3xf0ddn/ykt_tbkt_hls_1080_7/video/八年级【生物（人教版）】第一节细菌和真菌的分布（第2课时）.m3u8
021-第二节 细菌,https://d006.eduyun.cn/videoworks/mda-kknby5iahpph87g5/ykt_tbkt_hls_1080_7/video/八年级【生物（人教版）】细菌.m3u8
022-第三节 第一课时 真菌,https://d006.eduyun.cn/videoworks/mda-kknb75cbxuh2yz1t/ykt_tbkt_hls_1080_7/video/八年级【生物（人教版）】第三节第一课时真菌.m3u8
023-第三节 第二课时 真菌,https://d006.eduyun.cn/videoworks/mda-kksi10jw1ixnk3r8/ykt_tbkt_hls_1080_7/video/八年级【生物（人教版）】第三节第二课时真菌.m3u8
024-第四节 细菌和真菌在自然界中的作用,https://d006.eduyun.cn/videoworks/mda-kksir0ub7xxxxhvk/ykt_tbkt_hls_1080_7/video/八年级【生物（人教版）】第四节细菌和真菌在自然界中的作用.m3u8
025-第五节 第一课时 人类对细菌和真菌的利用,https://d006.eduyun.cn/videoworks/mda-kkzhnrptuuw5wv04/ykt_tbkt_hls_1080_7/video/八年级【生物（人教版）】第五节第一课时人类对细菌和真菌的利用.m3u8
026-第五节 第二课时 人类对细菌和真菌的利用,https://d006.eduyun.cn/videoworks/mda-kkzhur0sjyiqymq1/ykt_tbkt_hls_1080_7/video/八年级【生物（人教版）】第五节第二课时人类对细菌和真菌的利用.m3u8
027-第五章 病毒,https://d006.eduyun.cn/videoworks/mda-kmadtdahqub2qtkf/ykt_tbkt_hls_1080_5/video/八年级【生物（人教版）】病毒.m3u8
028-第一节 第一课时 尝试对生物进行分类,https://d006.eduyun.cn/videoworks/mda-kmad6g3dss0deczz/ykt_tbkt_hls_1080_5/video/八年级【生物（人教版）】第一节第一课时尝试对生物进行分类.m3u8
029-第一节 第二课时 尝试对生物进行分类,https://d006.eduyun.cn/videoworks/mda-kmhh6efpxc65eexp/ykt_tbkt_hls_1080_7/video/八年级【生物（人教版）】第一节第二课时尝试对生物进行分类.m3u8
030-第二节 从种到界,https://d006.eduyun.cn/videoworks/mda-kmhh0ju3tbabeu7b/ykt_tbkt_hls_1080_7/video/八年级【生物（人教版）】第二节从种到界.m3u8
031-第二章 认识生物多样性,https://d006.eduyun.cn/videoworks/mda-kmjiibcgxq96a13m/ykt_tbkt_hls_1080_7/video/八年级【生物（人教版）】第二章认识生物多样性.m3u8
032-第三章 保护生物多样性 ,https://d006.eduyun.cn/videoworks/mda-kmjics97jvpfj0ev/ykt_tbkt_hls_1080_7/video/八年级【生物（人教版）】第三章保护生物多样性.m3u8

初二上数学,#genre#
001-三角形的边和三角形的稳定性,https://d006.eduyun.cn/videoworks/mda-kiggs2ndfqksztqz/ykt_tbkt_hls_1080_7/video/初二【数学（人教版）】三角形的边和三角形的稳定性.m3u8
002-三角形的高、中线与角平分线,https://d006.eduyun.cn/videoworks/mda-kicmtgc5sjbzm0kw/ykt_tbkt_hls_1080_7/video/初二【数学（人教版）】三角形的高、中线与角平分线.m3u8
003-与三角形有关的线段的综合运用,https://d006.eduyun.cn/videoworks/mda-kicmme2yki26f1ku/ykt_tbkt_hls_1080_7/video/初二【数学（人教版）】与三角形有关的线段的综合运用.m3u8
004-三角形的内角（第一课时）,https://d006.eduyun.cn/videoworks/mda-kicmkirdibtf05rr/ykt_tbkt_hls_1080_7/video/初二【数学（人教版）】三角形的内角（第一课时）.m3u8
005-三角形的内角（第二课时）,https://d006.eduyun.cn/videoworks/mda-kicmys6nn5ukw5y9/ykt_tbkt_hls_1080_7/video/初二【数学（人教版）】三角形的内角（第二课时）.m3u8
006-三角形的外角,https://d006.eduyun.cn/videoworks/mda-kicmw48kxvaqxzs5/ykt_tbkt_hls_1080_7/video/初二【数学（人教版）】三角形的外角.m3u8
007-与三角形有关的角的综合运用,https://d006.eduyun.cn/videoworks/mda-kicm9ru94m8gkd0f/ykt_tbkt_hls_1080_7/video/初二【数学（人教版）】与三角形有关的角的综合运用.m3u8
008-多边形,https://d006.eduyun.cn/videoworks/mda-kicm1vtunvidkn98/ykt_tbkt_hls_1080_7/video/初二【数学（人教版）】多边形.m3u8
009-多边形的内角和,https://d006.eduyun.cn/videoworks/mda-kicmtsu2redwq4fu/ykt_tbkt_hls_1080_7/video/初二【数学（人教版）】多边形的内角和.m3u8
010-三角形全章复习（第一课时）,https://d006.eduyun.cn/videoworks/mda-kiiq1xqhxm0tz1qv/ykt_tbkt_hls_1080_7/video/初二【数学（人教版）】三角形全章复习（第一课时）.m3u8
011-三角形全章复习（第二课时）,https://d006.eduyun.cn/videoworks/mda-kiiqdst9xg4h0tqf/ykt_tbkt_hls_1080_7/video/初二【数学（人教版）】三角形全章复习（第二课时）.m3u8
012-全等三角形,https://d006.eduyun.cn/videoworks/mda-kiiqta4brdnaregt/ykt_tbkt_hls_1080_7/video/初二【数学（人教版）】全等三角形.m3u8
013-三角形全等的判定-SSS,https://d006.eduyun.cn/videoworks/mda-kiiqur53vbetrfex/ykt_tbkt_hls_1080_7/video/初二【数学（人教版）】三角形全等的判定—SSS.m3u8
014-三角形全等的判定-SAS,https://d006.eduyun.cn/videoworks/mda-kiiq7hvwjbd6y1tn/ykt_tbkt_hls_1080_7/video/初二【数学（人教版）】三角形全等的判定-SAS.m3u8
015-三角形全等的判定-ASA、AAS,https://d006.eduyun.cn/videoworks/mda-kipdr9b9kznbys6p/ykt_tbkt_hls_1080_7/video/初二【数学（人教版）】三角形全等的判定-ASA、AAS.m3u8
016-直角三角形全等的判定-HL,https://d006.eduyun.cn/videoworks/mda-kipd322msw8bbd6u/ykt_tbkt_hls_1080_7/video/初二【数学（人教版）】三角形全等的判定—HL.m3u8
017-再探三角形全等的条件,https://d006.eduyun.cn/videoworks/mda-kipdw6wmirtx0ndw/ykt_tbkt_hls_1080_7/video/初二【数学（人教版）】再探三角形全等的条件.m3u8
018-全等三角形的性质与判定的综合运用（第一课时）,https://d006.eduyun.cn/videoworks/mda-kipds67w9h4mg71m/ykt_tbkt_hls_1080_7/video/初二【数学（人教版）】全等三角形的性质与判定的综合运用（第一课时）.m3u8
019-全等三角形的性质与判定的综合运用（第二课时）,https://d006.eduyun.cn/videoworks/mda-kipd7z425pt7s8nw/ykt_tbkt_hls_1080_7/video/初二【数学（人教版）】全等三角形的性质与判定的综合运用（第二课时）.m3u8
